system:index,VV,‘imageID,.geo
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_000000000000000001df,-9.194609313947696,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.07735157532235,40.27980822263858]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_0000000000000000019b,-12.7848074665179,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.0729293485813,40.30094799815733]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_000000000000000001a1,-8.893275455609515,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.07248227875897,40.30072152432683]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_00000000000000000153,-8.957339779924741,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.07237365174487,40.30051515814572]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_000000000000000001e5,-8.292234884499905,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.07221000056063,40.300008893628814]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_00000000000000000144,-8.927269678137765,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.0721897065524,40.299736048001904]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_000000000000000001c5,-5.070751019307938,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.07990021406505,40.326261896078854]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_0000000000000000010a,-7.530360297373891,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.02228188592528,40.27206312066109]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_00000000000000000104,-7.278930937800961,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.02233713446395,40.271835502070246]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_000000000000000000ef,-7.991813553372368,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.0231395601708,40.27159970549649]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_00000000000000000103,-9.10665321077935,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.0220603007376,40.27106907119685]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_0000000000000000010b,-12.342228721939152,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.02215776664656,40.273658291205024]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_00000000000000000101,-8.200924326722223,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.0223711900239,40.27533630003478]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_0000000000000000010e,-10.256141095466397,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.02222355682125,40.27499102128614]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_00000000000000000176,-7.680706767076026,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.05150822272108,40.284518487029516]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_0000000000000000015d,-8.615981369515655,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.06872553789623,40.291594426544044]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_00000000000000000047,-9.462121123561534,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.068582766173,40.2913118290557]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_000000000000000001ea,-3.883398510059752,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.06054445665032,40.296350536057076]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_00000000000000000175,-6.079714189759736,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.06034694411017,40.29575014394981]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_00000000000000000195,-7.266521668461793,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.07736564147845,40.32254811333902]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_000000000000000001bd,-9.808295745917789,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.07609914862408,40.32193628862384]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_000000000000000000f6,-8.130655572099721,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.07434912616202,40.319649246030195]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_000000000000000000f2,-5.610248114220275,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.0741474018698,40.319929574863174]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_00000000000000000002,-8.29068471654523,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.07637437712387,40.26745820049942]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_00000000000000000134,-7.9194259443450346,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.07649154142914,40.267418730455546]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_000000000000000000d8,-12.193990757672283,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.07331653159886,40.30130819753814]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_000000000000000000ce,-8.86956335788366,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.0742555425025,40.300362105524385]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_00000000000000000145,-6.087766268972645,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.07259914171905,40.29811140941645]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_00000000000000000185,-7.308798617160811,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.07317868133734,40.300583040125346]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_00000000000000000156,-9.83966745596449,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.0730878188219,40.30035443787614]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_00000000000000000143,-8.156592368430044,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.0729296503892,40.29987950521306]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_00000000000000000155,-9.945239608969692,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.07279233181723,40.2996282439043]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_00000000000000000171,-10.260672069221982,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.07346230578847,40.29872062531681]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_00000000000000000108,-13.53593085548896,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.02313823518017,40.27953518896176]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_000000000000000001cd,-9.59393520461128,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.0228956886418,40.27882712013124]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_0000000000000000010d,-10.302638685929015,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.023224313151,40.28014827715371]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_00000000000000000102,-10.372466962834581,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.0230020492455,40.27920787436303]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_0000000000000000000a,-10.454736473410673,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.02399056273626,40.27365324286041]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_00000000000000000120,-7.420464338951489,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.02344501808335,40.2738819021089]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_0000000000000000018d,-11.295409517597353,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.0223089364536,40.27419583504322]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_0000000000000000015c,-8.455139872039052,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.06686439585337,40.28579702859238]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_00000000000000000147,-8.081090497600954,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.06664452442305,40.28613981571787]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_000000000000000001a2,-8.747035792787747,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.05915764454411,40.28536123747487]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_0000000000000000014a,-8.048224425946257,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.0646294534984,40.28983712466158]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_000000000000000001ac,-8.878104898976186,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.06982240800625,40.29373419200989]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_0000000000000000015e,-10.530835640817157,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.0695042869858,40.29243111991554]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_00000000000000000165,-3.8828693536200873,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.06934032343628,40.291956143557634]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_000000000000000001a8,-8.124489001847017,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.0618001486826,40.295804551086874]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_000000000000000001e9,-10.2614881742506,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.06023659967337,40.295186099501535]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_000000000000000001af,-7.181226702983761,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.060068640319,40.294554609448014]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_000000000000000001ad,-4.286926603453561,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.0607377987499,40.29424166079373]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_000000000000000001eb,-5.326687372395346,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.05991911555165,40.29384276985671]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_000000000000000001a9,-12.373057860054061,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.06066196771425,40.29679839001804]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_00000000000000000149,-11.985658853804008,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.057667087347,40.28553008217599]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_0000000000000000001d,-7.269439566811902,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.0568114623024,40.28581940890574]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_00000000000000000029,-5.279611629417423,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.06959854674355,40.287688332257616]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_0000000000000000000d,-5.63883624743541,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.07994936149234,40.27873878485955]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_000000000000000000ff,-10.579713200487781,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.07703055512025,40.26880370578896]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_0000000000000000014d,-2.115064316442567,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.07496434453057,40.268817006642664]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_00000000000000000100,-3.9932302424423534,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.0753990540288,40.26699580307602]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_0000000000000000012b,-10.248946038790073,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.0645025039276,40.27218594413388]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_0000000000000000015b,-9.71313916240571,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.0646260761274,40.27209735094291]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_000000000000000001a3,-9.240701286279903,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.06478532290805,40.27195087534226]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_000000000000000001a4,-5.118913371661078,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.06502708456415,40.271733416074746]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_00000000000000000003,-10.344225924482606,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.07704573104553,40.272156840162644]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_0000000000000000016e,-10.586478081153734,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.07704862901528,40.2724206311239]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_0000000000000000012f,-10.562725035385343,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.07706034160535,40.271893163626075]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_00000000000000000130,-10.120687364859311,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.0771215416605,40.27163873299276]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_00000000000000000158,-10.738408197295088,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.07501555211945,40.27050280136714]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_0000000000000000016f,-8.970274492917268,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.07504797776446,40.27021241750073]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_000000000000000001ee,-11.698587918261387,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.06923429250583,40.26559616126427]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_00000000000000000005,-7.603022276526536,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.07085400816754,40.27311317325681]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_000000000000000001a5,-9.5671957339283,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.0699580929906,40.273371037917514]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_0000000000000000015a,-9.137658728032548,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.06960831296152,40.272295759224455]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_00000000000000000131,-10.25778858118871,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.06872690021626,40.271784747856216]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_0000000000000000017d,-10.09091385903436,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.06035441361925,40.28484616728534]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_00000000000000000187,-8.779458404754195,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.06092515714332,40.28445208663399]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_00000000000000000109,-5.472657486885497,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.06083514076045,40.28518020973448]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_0000000000000000017e,-5.93296979646364,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.06036311587349,40.28561965642964]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_0000000000000000014b,-7.159243960189468,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.06644133779673,40.28913830793343]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_00000000000000000183,-9.635120313450756,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.0676066258284,40.28831000552763]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_00000000000000000189,-6.308460182229776,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.06244736973278,40.29022943946762]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_00000000000000000050,-9.973485149414852,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.0658177805537,40.29161988031295]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_0000000000000000004b,-7.1251581001262965,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.06560355050405,40.29146198459166]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_0000000000000000018a,-7.058755902229128,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.06444912732422,40.29132466821827]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_00000000000000000166,-6.458927997155756,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.06754740456572,40.293039610533505]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_0000000000000000014e,-6.703664968887763,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.05754315611276,40.28717893886331]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_00000000000000000174,-8.16993796218831,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.05731057792164,40.287096906580686]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_00000000000000000148,-12.375880872126956,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.05702520754434,40.28703687310969]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_000000000000000001d9,-11.031074915092756,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.08077026048264,40.32313361808372]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_000000000000000000f4,-8.872913358572035,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.08043841947477,40.32356064341194]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_000000000000000001c8,-7.927198741094812,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.07963086514502,40.32579519152282]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_0000000000000000017a,-7.683286941965242,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.08564574142247,40.28781103056918]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_00000000000000000179,-9.02828306932541,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.0859398350625,40.2876117491425]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_00000000000000000172,-6.487290026159177,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.08613380300227,40.287492293016555]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_0000000000000000016b,-9.222360926264438,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.08628656310592,40.28740386541395]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_00000000000000000141,-7.669867364810138,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.08646306651943,40.28727982526013]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_000000000000000001c1,-5.80273575897777,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.08673974136056,40.2870714879205]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_000000000000000001c0,-8.303139235064402,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.08694665984854,40.286835875708704]}"
S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561_0000000000000000017b,-8.640596584130261,S1B_IW_GRDH_1SDV_20210926T083447_20210926T083512_028867_0371E8_0561,"{""type"":""Point"",""coordinates"":[140.08512453094679,40.286900108625154]}"
