,id,Address,CityCode,Address_2,LandCatego,Area,Agricult_1,Jurisdicti,名前_漢,耕地面?,水田面?,作物等?,Unnamed_ 1,作物名,転作利?,転作??,地権者_,sensor_loc,distance,uniqueID,作付年_y,H23以前_y,播種月日,geometry
347,05100036130-064281,秋田県八峰町峰浜目名潟栩木沢7-6,,,,,,,,,,,,,,,,,,,,☑,2021/07/02,"MULTIPOLYGON (((-64300.92007347728 36161.40827431024, -64296.2411477881 36157.39774710397, -64293.4560377153 36155.16963316024, -64247.78065031295 36121.52582529569, -64248.33765975454 36119.63193946121, -64249.00609875742 36118.51791476713, -64250.34291678716 36117.73803773674, -64251.23415762302 36116.62401844102, -64252.19474129294 36114.55912335875, -64253.01657530376 36112.61347495065, -64253.46220577588 36111.27665717949, -64253.57358796323 36109.71699305843, -64253.08224461905 36106.48082167193, -64252.905201671 36102.92139059825, -64253.12800794219 36099.91350672067, -64253.35076202043 36097.57408660818, -64254.01920363864 36096.46006237157, -64255.09123611262 36095.62060519638, -64256.69288898927 36096.01435104779, -64317.18499413358 36141.35565413066, -64300.92007347728 36161.40827431024)))"
348,05100037008-063481,秋田県八峰町峰浜水沢大道下83,,,,,,,,,,,,,,,,,,,,☑,2021/07/02,"MULTIPOLYGON (((-63419.07233993102 37045.93760842754, -63431.29555109597 37033.96219251498, -63473.41593330096 36990.52034466455, -63513.88458985185 36949.72135849903, -63518.6747140771 36954.84189082544, -63534.69703398813 36970.78156990983, -63541.79967086234 36977.55386461072, -63538.66126316588 36980.03154704845, -63537.83542040671 36982.67436035362, -63535.02733888667 36984.98686970804, -63502.81760974932 37018.18770121979, -63498.85337666998 37017.52691368829, -63494.55872661574 37017.19657245155, -63486.96056039767 37016.53587436189, -63478.04090147441 37016.37072216909, -63471.32562098487 37015.85869286057, -63465.87472763138 37019.32737715344, -63462.34904480845 37024.79483119452, -63458.71508025618 37030.08052660825, -63454.58568021555 37036.68758772362, -63454.090089752 37040.81701751194, -63455.24634614516 37047.42413153717, -63458.21953619089 37059.1518239611, -63458.05437123449 37064.93303181256, -63453.9249381526 37069.88840622248, -63450.45615828819 37071.54019032518, -63445.50084556911 37071.37496449993, -63437.90265448391 37070.71431468148, -63434.92944655284 37069.06251823546, -63431.7910735221 37066.08927902773, -63429.47855062442 37062.12500305586, -63425.34913085483 37056.8393367493, -63419.07233993102 37045.93760842754)))"
349,05100037064-063119,秋田県八峰町峰浜水沢苗代沢83,,,,,,,,,,,,,,,,,,,,☑,2021/07/02,"MULTIPOLYGON (((-63127.50515602525 37099.32084589804, -63079.97798295036 37064.19928413608, -63079.70267044016 37062.21715012824, -63080.69374145812 37059.24394018727, -63095.00917073894 37045.53418958409, -63115.58757417921 37030.06994703601, -63122.27724823794 37034.65363665149, -63123.03436467938 37036.33923678869, -63125.40195937299 37038.59666976437, -63135.90444865798 37046.17481893407, -63157.61170042793 37065.02519109946, -63145.44345414784 37079.25175055848, -63132.55959570042 37095.60433505016, -63128.48523979077 37100.2081395265, -63127.50515602525 37099.32084589804)))"
350,05100031154-063326,秋田県八峰町峰浜石川熊沢出口185,,,,,,,,,,,,,,,,,,,,☑,2021/06/27,"MULTIPOLYGON (((-63363.33776769984 31186.32720664012, -63360.69704957429 31187.11935531072, -63358.58453500943 31186.06305853284, -63276.987686641 31146.98112910466, -63278.30799779684 31141.96380736054, -63282.53305532844 31135.89030125948, -63282.79714631539 31133.51367403965, -63285.43778540607 31125.32752578903, -63290.45507335268 31121.36650678264, -63293.88794435986 31123.47909882877, -63370.2034755292 31159.92045531832, -63370.73164057636 31162.56107929723, -63374.42855839278 31165.46581554199, -63363.33776769984 31186.32720664012)))"
351,05100031180-063313,秋田県八峰町峰浜石川熊沢出口184,,,,,,,,,,,,,,,,,,,,☑,2021/06/27,"MULTIPOLYGON (((-63353.03908066099 31208.24479260756, -63349.87033714779 31209.03699958951, -63347.22963358727 31209.03697001159, -63343.79672282341 31209.56512814561, -63342.21232091505 31208.77290883595, -63269.32970771533 31173.38789754477, -63266.1608655908 31169.95499806304, -63264.84053761417 31168.10650526637, -63266.16092141061 31164.93767494976, -63275.93139019681 31149.88585059479, -63278.04392138083 31149.09363095019, -63355.41570684361 31186.59123495431, -63361.22521301465 31190.02410624167, -63361.4892842277 31192.66480598264, -63358.58451173285 31198.21022945969, -63356.20794132553 31202.43526285555, -63353.03908066099 31208.24479260756)))"
352,05100030119-064324,秋田県八峰町峰浜小手萩神田面25,,,,,,,,,,,,,,,,,,,,☑,2021/06/29,"MULTIPOLYGON (((-64308.82755160786 30142.0641254418, -64303.17399113358 30112.57079449198, -64363.49902351674 30099.87082421672, -64341.61514192349 30112.4798822776, -64338.60017839825 30116.62547196533, -64335.96210464263 30120.58254947536, -64331.62809536683 30124.35130005246, -64325.78662994413 30128.4968407601, -64322.01793081521 30130.56961728682, -64315.7995760486 30136.97645859557, -64308.82755160786 30142.0641254418)))"
353,05100029919-064464,秋田県八峰町峰浜小手萩神田面33,,,,,,,,,,,,,,,,,,,,☑,2021/06/29,"MULTIPOLYGON (((-64484.95781012551 29927.08461268912, -64473.35531412148 29925.98708622097, -64459.55775744938 29926.14391526563, -64448.11209687955 29926.45748215068, -64439.33183578755 29928.338970909, -64432.43308053706 29932.88581655754, -64429.14049286131 29931.63150492607, -64433.37383694313 29926.77108521748, -64441.05656334847 29922.38093007853, -64449.20960772738 29916.73647646498, -64461.12567713887 29911.56238808169, -64480.41085134773 29902.78211197663, -64482.91947907705 29913.9142120035, -64484.95781012551 29927.08461268912)))"
354,05100034867-067577,秋田県八峰町峰浜目名潟中渡中台323,,,,,,,,,,,,,,,,,,,,☑,2021/07/08,"MULTIPOLYGON (((-67581.00073308065 34927.26878022379, -67554.44444003142 34923.27532274591, -67570.81747442845 34805.66887896971, -67573.21358039229 34805.06985279357, -67577.40661702199 34804.67050365683, -67596.37539029628 34811.45930410143, -67598.45374857901 34814.34577439978, -67583.19714526544 34925.67135281639, -67581.00073308065 34927.26878022379)))"
355,05100034935-066848,秋田県八峰町峰浜目名潟桐木台140,,,,,,,,,,,,,,,,,,,,☑,2021/07/08,"MULTIPOLYGON (((-66879.90234358559 34967.23900366153, -66861.93188549006 34978.15430621707, -66816.67306497593 34902.67861069616, -66833.97791158457 34892.1625237564, -66879.90234358559 34967.23900366153)))"
356,05100034847-067516,秋田県八峰町峰浜目名潟中渡中台321,,,,,,,,,,,,,,,,,,,,☑,2021/07/08,"MULTIPOLYGON (((-67512.14388319248 34775.19203054954, -67514.234356097 34773.1015181323, -67517.37019062386 34772.89247482456, -67526.56855451821 34777.28258523847, -67534.51256600194 34781.25461987685, -67539.32083223226 34784.18134385537, -67538.27555674288 34796.72458085403, -67530.95868066186 34843.97063610078, -67521.96934563738 34909.1953363099, -67520.71505132828 34916.51227844747, -67516.53394671585 34917.55746556495, -67505.24508060215 34916.09411186866, -67497.71914125518 34915.2578911985, -67491.65660423753 34914.42171779768, -67496.46485941972 34881.39119872787, -67507.33564358817 34809.89490758385, -67509.6351750608 34788.78057083691, -67512.14388319248 34775.19203054954)))"
357,05100036203-067483,秋田県八峰町峰浜目名潟小中野320,,,,,,,,,,,,,,,,,,,,☑,2021/07/01,"MULTIPOLYGON (((-67474.34155606599 36252.40784709758, -67475.0272920437 36153.80863916541, -67475.85006887326 36152.84866324235, -67487.36932325552 36153.12293841461, -67491.0718996254 36153.260104948, -67492.4432307321 36153.94576933796, -67491.89468322025 36249.80232711577, -67491.48327814418 36252.13358946286, -67489.28917596281 36252.81922710897, -67474.34155606599 36252.40784709758)))"
358,05100035179-067439,秋田県八峰町峰浜目名潟観音堂235,,,,,,,,,,,,,,,,,,,,☑,2021/07/08,"MULTIPOLYGON (((-67431.74751367272 35133.27660722685, -67457.62616711599 35137.32558786739, -67444.42276803746 35231.50974349264, -67420.65668170551 35213.55311822485, -67431.74751367272 35133.27660722685)))"
359,05100035258-067379,秋田県八峰町峰浜目名潟観音堂233,,,,,,,,,,,,,,,,,,,,☑,2021/07/08,"MULTIPOLYGON (((-67388.4424219408 35280.83901056726, -67366.43621039837 35269.08389820043, -67365.65558564381 35268.40025327439, -67365.96917529841 35266.51878423057, -67358.54776649203 35261.29244606761, -67353.00779008097 35258.47022764143, -67355.83007706556 35250.78751966688, -67357.71153346084 35245.19536935634, -67359.80209043155 35239.44641192099, -67394.81852638988 35248.85382410801, -67402.97164200581 35251.46699921317, -67405.89833987491 35252.19862809863, -67406.42102913068 35254.0278686279, -67396.5955055339 35268.08667602801, -67389.17410038393 35279.271054492, -67388.4424219408 35280.83901056726)))"
360,05100035190-067466,秋田県八峰町峰浜目名潟観音堂236,,,,,,,,,,,,,,,,,,,,☑,2021/07/08,"MULTIPOLYGON (((-67445.47902452049 35233.27017072213, -67459.21057090929 35138.02982755216, -67485.96938979025 35141.72679644909, -67471.18159817169 35244.36102124671, -67469.59725183567 35247.35383132064, -67445.47902452049 35233.27017072213)))"
361,05100034950-066823,秋田県八峰町峰浜目名潟桐木台141,,,,,,,,,,,,,,,,,,,,☑,2021/07/08,"MULTIPOLYGON (((-66831.71535274926 34996.83852129011, -66785.88949174747 34920.701293903, -66814.96001636193 34902.4259356758, -66859.50112594372 34979.29429422743, -66831.71535274926 34996.83852129011)))"
362,05100035185-067406,秋田県八峰町峰浜目名潟観音堂234,,,,,,,,,,,,,,,,,,,,☑,2021/07/08,"MULTIPOLYGON (((-67430.01661219464 35133.29225656821, -67417.34136958551 35221.82086597208, -67405.97900520649 35243.25161058523, -67381.42068591806 35235.85779498398, -67384.54378200836 35219.26470299786, -67396.72184745873 35134.53339993393, -67397.37592513199 35132.29388414854, -67398.43215030002 35131.14964910926, -67399.66447887248 35130.09337090231, -67401.95306388399 35129.47725196653, -67430.01661219464 35133.29225656821)))"
363,05100036202-067508,秋田県八峰町峰浜目名潟小中野321,,,,,,,,,,,,,,,,,,,,☑,2021/07/01,"MULTIPOLYGON (((-67493.12889547556 36251.58503474727, -67493.95169444777 36155.86564922257, -67493.95171942018 36153.94571976336, -67495.46016765143 36153.26002375819, -67519.45860901213 36153.67146875597, -67522.61271537009 36153.53430371049, -67523.16120776764 36154.76851634881, -67523.02408065606 36162.99654086716, -67523.1612095529 36208.79927485231, -67522.06412311246 36246.09964387167, -67522.20126826562 36251.03651109873, -67519.73286268767 36251.44785623103, -67509.31070007131 36251.44790413782, -67499.02566512952 36251.31078916878, -67493.12889547556 36251.58503474727)))"
364,05100034858-067547,秋田県八峰町峰浜目名潟中渡中台322,,,,,,,,,,,,,,,,,,,,☑,2021/07/08,"MULTIPOLYGON (((-67524.26898097749 34916.72131268491, -67538.48460346418 34816.79370565509, -67542.24756007896 34793.79784641021, -67542.24755919748 34791.08013182894, -67543.50185693229 34788.98961411211, -67547.68292516275 34790.45294624563, -67561.48045922611 34799.86034232497, -67567.124944207 34801.32373870874, -67569.00638185142 34803.62334782681, -67553.5364260958 34913.37644768774, -67552.49113896274 34919.75257384009, -67550.19158610459 34921.21596984778, -67544.33805589042 34920.79784983396, -67525.9413527388 34918.0801439132, -67524.26898097749 34916.72131268491)))"
365,05100031207-063301,秋田県八峰町峰浜石川熊沢出口183-2,,,,,,,,,,,,,,,,,,,,☑,2021/06/27,"MULTIPOLYGON (((-63337.12904891436 31238.94258065688, -63334.22426689244 31238.15044972636, -63328.94296602473 31236.03788183911, -63278.77010926622 31212.00770670506, -63253.15552974874 31200.12472166564, -63252.89150037632 31198.01218189589, -63253.15558990161 31197.21991905684, -63262.66202092645 31175.56636974389, -63263.71824274829 31175.03829381517, -63329.73514667841 31206.19822670122, -63343.2025739841 31212.00778251298, -63346.89954351047 31216.49687206428, -63347.9558121716 31220.45787825538, -63346.37137554679 31225.21113804644, -63342.41040406547 31231.54875966569, -63337.12904891436 31238.94258065688)))"
366,05100028352-062920,秋田県八峰町峰浜石川大野965,,,,,,,,,,,,,,,,,,,,☑,2021/06/28,"MULTIPOLYGON (((-62913.58880839914 28400.3939200899, -62913.18593001786 28304.72500276035, -62926.48738647443 28304.15781856054, -62926.64160128207 28400.3939593774, -62913.58880839914 28400.3939200899)))"
367,05100028873-062590,秋田県八峰町峰浜石川大野873,,,,,,,,,,,,,,,,,,,,☑,2021/06/28,"MULTIPOLYGON (((-62604.28846220538 28916.79144464963, -62585.80816575337 28917.62765387333, -62578.78392534055 28918.54747849237, -62578.86758696738 28916.70777832025, -62579.95464956438 28915.53706911702, -62580.20553048398 28914.03188493902, -62579.11844250903 28913.19573518576, -62576.86062793053 28913.02841042244, -62576.02442020489 28830.27672715546, -62602.69963139427 28827.60081211845, -62604.28846220538 28916.79144464963)))"
368,05100030664-063409,秋田県八峰町峰浜石川内林174,,,,,,,,,,,,,,,,,,,,☑,2021/06/27,"MULTIPOLYGON (((-63403.59541527017 30708.81555569094, -63402.36311470033 30709.87178475063, -63400.95476553825 30708.81551125647, -63397.78589020776 30706.8790501924, -63390.56807127526 30703.00602007492, -63377.1886629935 30698.38486627062, -63377.36472378302 30696.9765357293, -63414.15809273102 30619.34067493128, -63417.50298158894 30618.98855386935, -63428.41772392191 30624.62197783242, -63439.86065762224 30629.90336657263, -63440.21281079921 30631.31174783096, -63418.38322617664 30676.77534401251, -63406.58816875113 30702.30185662844, -63403.59541527017 30708.81555569094)))"
369,05100028354-062722,秋田県八峰町峰浜石川大野978,,,,,,,,,,,,,,,,,,,,☑,2021/06/28,"MULTIPOLYGON (((-62728.36098548668 28401.72453223312, -62722.81555264395 28401.4604244563, -62717.27014207678 28401.46044688517, -62717.00611274059 28389.31335166985, -62716.47799198112 28380.07094388504, -62716.2139012182 28351.55163671044, -62716.74201333866 28324.88080901013, -62716.21391082929 28318.5431881691, -62715.68578747954 28308.50870345777, -62715.68579203731 28305.07576588028, -62725.19216959567 28305.6038771228, -62726.24843319505 28308.50865910515, -62727.04063354981 28308.50865638917, -62727.5688433608 28313.52594899925, -62728.09692943854 28330.42631030236, -62728.36098548668 28401.72453223312)))"
370,05100036914-063228,秋田県八峰町峰浜水沢家ノ後64,,,,,,,,,,,,,,,,,,,,☑,2021/07/02,"MULTIPOLYGON (((-63261.60865056681 36877.66088140444, -63204.9248455108 36978.38217270318, -63201.16184391601 36972.19418205677, -63199.32217892259 36968.99149182643, -63199.1549303418 36966.1483689539, -63207.2662084963 36930.40021484554, -63214.03956587631 36918.91900231269, -63215.71196533399 36914.043808564, -63216.04645711886 36907.16176816764, -63242.30356052866 36862.65016239241, -63244.47774158172 36862.81733287963, -63259.93433053052 36874.535560811, -63261.60865056681 36877.66088140444)))"
371,05100031364-063204,秋田県八峰町峰浜石川熊沢出口174,,,,,,,,,,,,,,,,,,,,☑,2021/06/27,"MULTIPOLYGON (((-63236.63097893255 31392.969281578, -63233.46220833362 31393.36539430777, -63230.49145396129 31392.37512725323, -63224.94601359822 31390.19660371926, -63222.17326501878 31389.20630372401, -63217.61812873546 31385.24531963928, -63213.85517662035 31383.46282115079, -63199.39749265205 31376.72917729868, -63173.84892452359 31362.27143599772, -63173.65089133316 31360.68700803308, -63174.24499080982 31359.30065089133, -63183.15730744144 31340.88195426771, -63185.33589810681 31339.09946092179, -63187.31638245325 31339.89167349569, -63226.33234270632 31357.91427573389, -63228.70899474923 31359.49871092483, -63229.30310978435 31361.08316863753, -63228.11478728668 31362.86557017425, -63222.76744341439 31374.74858377646, -63220.39083346643 31379.30379265532, -63220.98496219141 31380.2940877522, -63237.22511496272 31387.42389420615, -63238.61148692884 31389.008310844, -63237.62123019188 31390.59265473299, -63236.63097893255 31392.969281578)))"
372,05100028354-062654,秋田県八峰町峰浜石川大野981,,,,,,,,,,,,,,,,,,,,☑,2021/06/28,"MULTIPOLYGON (((-62660.84015332435 28402.36289902715, -62648.39965612967 28403.06711550914, -62640.4189151196 28402.59760369808, -62639.94948174404 28380.76802029117, -62639.94948606473 28365.51083192504, -62639.71479975101 28346.02847721352, -62639.48004806841 28328.42396251617, -62639.71477499766 28311.75842249125, -62641.12313056469 28307.7680875251, -62641.35789087808 28305.65553251824, -62663.65690879275 28305.42074714592, -62666.00413158374 28305.89021005517, -62667.17778618037 28307.53334710668, -62667.88197147434 28310.58478348757, -62668.35141388589 28322.79059971195, -62668.35140895521 28342.50757106217, -62668.58617648375 28362.45936377677, -62668.35145362683 28377.24716514212, -62668.58615552598 28401.423974242, -62667.17782844446 28402.36292671919, -62664.36109261447 28402.36289163741, -62660.84015332435 28402.36289902715)))"
373,05100031509-063620,秋田県八峰町峰浜石川外林200,,,,,,,,,,,,,,,,,,,,☑,2021/06/27,"MULTIPOLYGON (((-63645.80173030363 31512.73850084662, -63634.79661342996 31520.31574822264, -63623.06986773793 31528.07345539961, -63613.77871969053 31534.29763161671, -63604.84832285171 31523.65333473265, -63597.81230476428 31515.35445557527, -63591.76855325347 31508.04777118117, -63602.95399801861 31500.92155030739, -63616.84571852719 31492.44223181637, -63629.74508739653 31484.41391146492, -63634.3456189082 31490.63804649153, -63639.84816416605 31499.92929212927, -63643.90737942066 31506.87513853479, -63645.80173030363 31512.73850084662)))"
374,05100031198-063661,秋田県八峰町峰浜石川外林236,,,,,,,,,,,,,,,,,,,,☑,2021/06/27,"MULTIPOLYGON (((-63654.40930650124 31226.21014203342, -63641.33793931497 31217.44643673778, -63621.13679644529 31241.21252819026, -63620.14649679792 31241.01443507854, -63616.77968641801 31236.85533363864, -63617.76993382541 31236.06312154523, -63619.15630762738 31232.89430791484, -63618.9581888996 31230.91382420395, -63618.16605426796 31229.32946044001, -63620.34455323675 31227.54698979614, -63676.19488806228 31159.41758061378, -63695.40582032736 31175.11303890631, -63696.19802055228 31176.69751128324, -63695.40576414944 31179.07405641897, -63669.06501610082 31210.76219516383, -63667.28257416422 31211.95054006417, -63663.71770213122 31216.10951949074, -63659.75663539332 31221.45697408759, -63656.98395482071 31225.21991626634, -63654.40930650124 31226.21014203342)))"
375,05100031822-063233,秋田県八峰町峰浜石川外林173,,,,,,,,,,,,,,,,,,,,☑,2021/06/27,"MULTIPOLYGON (((-63262.63171550744 31838.59842686374, -63233.9906905314 31847.37918246577, -63227.85841145878 31843.05873527681, -63219.77501935411 31838.59889497334, -63211.88622349394 31831.8176704553, -63205.19647546227 31821.60017076487, -63197.74856059142 31812.34485293306, -63247.36395657372 31795.62053978132, -63252.59718815986 31815.39346473128, -63254.32189339791 31820.4107929995, -63257.14405459254 31825.89848568656, -63262.63171550744 31838.59842686374)))"
376,05100028354-062708,秋田県八峰町峰浜石川大野979,,,,,,,,,,,,,,,,,,,,☑,2021/06/28,"MULTIPOLYGON (((-62714.12314099408 28402.59763257537, -62708.02023671202 28402.83238746481, -62702.85623316919 28402.36296079158, -62700.9784737404 28401.65872628851, -62700.27423319728 28400.01569078145, -62700.50897054435 28397.19893420004, -62700.50897567573 28391.09607768032, -62700.74371737019 28384.05420522424, -62700.27430116553 28364.10245574333, -62700.27423778325 28345.32435170469, -62700.03952288346 28309.17639783742, -62702.15204525711 28307.53331064425, -62702.1520850995 28304.95136811036, -62712.2453354146 28305.42083152924, -62714.35785765727 28305.65548805814, -62714.82731929554 28326.07677258475, -62715.06206554364 28351.89665735317, -62714.82733765632 28377.24719888465, -62715.53149264631 28395.08639693926, -62715.29681452937 28402.12816998964, -62714.12314099408 28402.59763257537)))"
377,05100029965-064371,秋田県八峰町峰浜内荒巻前田表3,,,,,,,,,,,,,,,,,,,,☑,2021/06/29,"MULTIPOLYGON (((-64380.57542747592 29971.65732382089, -64378.01690491303 29973.92245195713, -64372.68196239511 29976.81845074112, -64367.36906628584 29979.24720024335, -64361.44902834963 29978.94361355059, -64357.95774403375 29977.273819634, -64352.64480862757 29975.75584148025, -64348.09093615372 29974.38974113815, -64345.35855994657 29972.87172607723, -64344.44780287601 29967.86240190745, -64344.29603985714 29965.58551385127, -64361.44902505699 29960.72798585352, -64375.71788838678 29954.35257266121, -64394.23709037386 29947.97704063988, -64395.14791324357 29950.70938080542, -64393.62990206556 29955.26327854128, -64393.17452542308 29958.29930483898, -64391.20115663955 29963.46035254259, -64390.59396862788 29964.67474772054, -64386.19190673565 29967.86240521257, -64380.57542747592 29971.65732382089)))"
378,05100029080-062694,秋田県八峰町峰浜石川大野822-1,,,,,,,,,,,,,,,,,,,,☑,2021/06/28,"MULTIPOLYGON (((-62707.57227624007 29031.42052622213, -62707.59210905578 29128.32295624363, -62684.70629421118 29128.18910048191, -62679.75437722503 29124.04025182982, -62679.46696350166 29031.82197277993, -62707.57227624007 29031.42052622213)))"
379,05100029183-062844,秋田県八峰町峰浜石川大野793,,,,,,,,,,,,,,,,,,,,☑,2021/06/28,"MULTIPOLYGON (((-62857.22884973104 29133.34043344424, -62858.2707980396 29232.54439442516, -62829.59419756413 29232.39567551298, -62828.88066501373 29133.74478371506, -62857.22884973104 29133.34043344424)))"
380,05100029080-062724,秋田県八峰町峰浜石川大野823-1,,,,,,,,,,,,,,,,,,,,☑,2021/06/28,"MULTIPOLYGON (((-62709.9412982734 29128.10153265121, -62709.53985700802 29032.14179008481, -62737.84593370957 29031.94104430107, -62738.22568014944 29121.00307526927, -62736.91709285547 29124.809886123, -62735.03540814073 29126.69634004313, -62731.62262710078 29128.30233614796, -62727.00528889939 29128.50308821023, -62709.9412982734 29128.10153265121)))"
381,05100031545-063241,秋田県八峰町峰浜石川外林187,,,,,,,,,,,,,,,,,,,,☑,2021/06/27,"MULTIPOLYGON (((-63301.69726001775 31537.80766204767, -63285.48530689941 31545.48706682356, -63267.32297452007 31554.01970365316, -63253.42689625361 31561.57722084201, -63248.55111796681 31563.64941340929, -63244.77239251009 31564.25889216466, -63240.50603073703 31564.25893357704, -63235.99592330795 31563.64938836968, -63201.3778153255 31556.57950351779, -63198.08666149875 31555.1168227089, -63195.52688089173 31553.2884015728, -63207.47256312205 31529.51885285277, -63235.75213332986 31531.10352519432, -63260.61873374774 31533.053794142, -63280.85329293711 31534.39464802757, -63300.9659052311 31535.24791792255, -63301.69726001775 31537.80766204767)))"
382,05100031475-063266,秋田県八峰町峰浜石川外林188,,,,,,,,,,,,,,,,,,,,☑,2021/06/27,"MULTIPOLYGON (((-63311.20505930809 31503.18955628229, -63226.85386282323 31498.55753817981, -63220.27155491993 31498.07001948855, -63220.39343535581 31492.95036221463, -63224.41591383464 31492.09716235419, -63224.90355196693 31488.80600018834, -63226.00058115415 31487.46510858256, -63225.63488241305 31485.39295753233, -63224.53781222898 31484.29588638308, -63223.31889941692 31482.58935101334, -63221.12480692163 31481.49226312843, -63223.44076319633 31446.14276609969, -63307.54821533902 31451.62808004964, -63307.7920561147 31463.08617761474, -63307.79201888182 31474.78807985549, -63309.25479044302 31486.85567409458, -63309.62045296656 31489.29351383905, -63311.20510668179 31492.09709432322, -63311.20505930809 31503.18955628229)))"
383,05100027926-062652,秋田県八峰町峰浜石川大野1055,,,,,,,,,,,,,,,,,,,,☑,2021/06/28,"MULTIPOLYGON (((-62694.46369374637 27957.90214337498, -62684.42912499858 27957.90213637219, -62642.44237896194 27958.43022203637, -62609.96202520916 27958.95844667033, -62608.64170436933 27958.43022170339, -62608.11358603395 27956.84587779481, -62608.37767780919 27954.99739243434, -62607.84953804658 27953.94110001042, -62606.26512294133 27951.56450016709, -62605.73694370356 27948.65972733673, -62606.26512584902 27944.96285636051, -62606.52916804402 27925.68587144359, -62606.00107100826 27896.37442588365, -62606.00101007442 27895.05409672708, -62608.11358069057 27894.79002822116, -62613.65902846945 27894.52589268803, -62651.94880803883 27893.99779188367, -62691.82298570444 27893.2055451876, -62694.19961613438 27892.94149825418, -62695.784020034 27894.52593914139, -62695.78400930043 27896.90257113725, -62697.36845819496 27921.46075737261, -62696.5761969569 27952.88483470876, -62696.04809846987 27956.31777495347, -62694.46369374637 27957.90214337498)))"
384,05100031235-063287,秋田県八峰町峰浜石川熊沢出口181,,,,,,,,,,,,,,,,,,,,☑,2021/06/27,"MULTIPOLYGON (((-63326.30228869633 31264.62315132116, -63321.8131199444 31264.09501984682, -63316.26773793093 31263.56690406379, -63310.45819150297 31261.19027656521, -63291.97346868453 31253.00422842256, -63242.59288951917 31228.44590235106, -63238.63187371963 31227.12557699764, -63238.10367399763 31225.27714526907, -63246.5538512481 31210.22528925344, -63249.72270264187 31204.15168867944, -63251.57112370056 31203.62356959622, -63253.683724137 31204.67983693051, -63335.80869415184 31244.02589987215, -63335.80868708517 31245.34623801871, -63332.11174709703 31252.21204230292, -63326.30228869633 31264.62315132116)))"
385,05100031228-063403,秋田県八峰町峰浜石川外林195,,,,,,,,,,,,,,,,,,,,☑,2021/06/26,"MULTIPOLYGON (((-63396.21548042461 31274.75692630967, -63371.54721980468 31262.88268922425, -63410.18028359435 31181.56088558722, -63435.35034573889 31192.93338097892, -63396.21548042461 31274.75692630967)))"
386,05100036818-063351,秋田県八峰町峰浜水沢家ノ後81,,,,,,,,,,,,,,,,,,,,☑,2021/07/02,"MULTIPOLYGON (((-63393.91553287375 36756.53748968231, -63317.51900056818 36885.92206943236, -63306.81543603409 36880.23582355549, -63383.26772937703 36749.95925903266, -63393.91553287375 36756.53748968231)))"
387,05100037062-063363,秋田県八峰町峰浜水沢大道下上段19-2,,,,,,,,,,,,,,,,,,,,☑,2021/07/02,"MULTIPOLYGON (((-63393.98927815811 37039.15767032484, -63385.3363796784 37050.29984024194, -63372.41622854107 37067.96128446614, -63360.44434280179 37084.91154524161, -63349.42076563417 37099.84674498379, -63340.64933565575 37093.09033710442, -63331.40369665748 37086.09687364015, -63340.05664031918 37074.59914186476, -63352.1470503727 37058.95272266605, -63365.18571539471 37040.9356424362, -63380.35794261275 37021.3776449057, -63386.75878160955 37029.67503380989, -63393.98927815811 37039.15767032484)))"
388,05100033572-064643,秋田県八峰町峰浜塙野田堤下1-37,,,,,,,,,,,,,,,,,,,,☑,2021/07/03,"MULTIPOLYGON (((-64667.89875542369 33591.44009320498, -64609.74613780458 33577.15265978523, -64611.62602599701 33573.26746290152, -64612.62866559713 33570.38492203839, -64613.63133141267 33566.87566080406, -64614.25797826781 33563.24114442514, -64614.63391123748 33557.85193560059, -64614.38325824817 33552.58816680123, -64675.40604965873 33567.12077301913, -64667.89875542369 33591.44009320498)))"
389,05100033556-064706,秋田県八峰町峰浜塙野田堤下1-7,,,,,,,,,,,,,,,,,,,,☑,2021/07/03,"MULTIPOLYGON (((-64728.37827334068 33577.94637668921, -64680.10345583976 33565.98906331587, -64689.53559534356 33534.20188928407, -64723.47656241422 33542.89135601961, -64724.36777126434 33549.05568010578, -64725.33322995916 33553.06616463463, -64728.74964034236 33566.88029512839, -64728.37827334068 33577.94637668921)))"
390,05100033376-064673,秋田県八峰町峰浜塙野田堤下1-23,,,,,,,,,,,,,,,,,,,,☑,2021/07/08,"MULTIPOLYGON (((-64623.45726248121 33373.58809727081, -64646.23948748754 33339.34965072363, -64729.18859343572 33387.80178364751, -64730.19081407938 33388.99663396663, -64729.79422307472 33390.05403682665, -64726.46326229881 33392.45979116031, -64723.07939609018 33393.96665268733, -64698.22401980681 33404.15407973361, -64695.21605921259 33404.8225638997, -64692.76521511649 33404.98964538086, -64690.32519977432 33404.78624060177, -64687.73511126016 33404.11779815847, -64685.04259691323 33402.93829262214, -64624.37634279105 33376.17826066638, -64623.45726248121 33373.58809727081)))"
